model,feature_set,mae,rmse,r2
random_forest_n500_leaf2_feat0p3_depthnone,descriptors_plus_morgan_512,1.0286804502923974,1.1785853200860064,-0.05227567647302611
random_forest_n500_leaf2_feat0p3_depth4,descriptors_plus_morgan_512,1.0287319924812024,1.1785963875018224,-0.052295439195243265
random_forest_n500_leaf1_feat0p5_depth6,morgan_512,1.0288972256778304,1.2074619621478135,-0.10447119447211417
elastic_net_a0.01_l10.8,descriptors_plus_morgan_2048,1.0289677429180504,1.274272790057069,-0.23007699409371685
random_forest_n500_leaf1_feat0p5_depth4,descriptors_plus_morgan_512,1.0289695363642182,1.195853024678876,-0.08333578610488335
random_forest_n500_leaf2_feat0p3_depth4,morgan_2048,1.0290921065162912,1.2053508091694796,-0.10061240749525635
random_forest_n500_leaf2_feat0p3_depth6,morgan_2048,1.0291246921470345,1.2052033759330933,-0.10034317977478824
random_forest_n500_leaf2_feat0p3_depthnone,morgan_2048,1.0291246921470345,1.2052033759330933,-0.10034317977478824
elastic_net_a0.01_l10.8,descriptors_plus_similarity_plus_morgan_2048,1.0292309232111008,1.2746629872946955,-0.2308304373682324
random_forest_n200_leaf1_featsqrt_depth6,descriptors,1.0295258145363413,1.1920729789510494,-0.07649784437883467
random_forest_n200_leaf1_feat0p5_depth4,descriptors,1.0299046270031138,1.1869217946817658,-0.06721442327932903
random_forest_n200_leaf1_featsqrt_depthnone,descriptors,1.0299078947368425,1.1920290769921413,-0.07641855478045478
random_forest_n200_leaf1_feat0p3_depth6,morgan_512,1.030141023676616,1.2024493650177213,-0.09532013577606269
random_forest_n200_leaf2_featsqrt_depth6,morgan_1024,1.0306039862440186,1.1513463403790125,-0.004198218612727178
random_forest_n200_leaf2_featsqrt_depthnone,morgan_1024,1.0306039862440186,1.1513463403790125,-0.004198218612727178
elastic_net_a0.1_l10.2,morgan_512,1.0309210747416266,1.2919313087816302,-0.2644053450374575
random_forest_n200_leaf1_feat0p3_depth4,morgan_512,1.031137356043079,1.2044587013636563,-0.09898383337050909
random_forest_n200_leaf1_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_512,1.0313931105590315,1.1867879284326746,-0.0669737066018754
random_forest_n500_leaf1_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_512,1.031478570336096,1.1841324625259122,-0.06220429088398971
random_forest_n500_leaf1_feat0p5_depth4,morgan_512,1.031506129469945,1.2082409868713775,-0.10589680944257229
elastic_net_a0.5_l10.5,morgan_2048,1.0315928656784568,1.157331073930166,-0.01466505778114735
elastic_net_a0.5_l10.5,descriptors_plus_morgan_2048,1.0317477842971996,1.1575993278293306,-0.01513548393488029
elastic_net_a0.5_l10.5,descriptors_plus_similarity_plus_morgan_2048,1.0317477842971996,1.1575993278293306,-0.01513548393488029
elastic_net_a0.05_l10.8,descriptors_plus_morgan_512,1.0320420664584704,1.327831198516595,-0.33565167763992343
elastic_net_a0.05_l10.8,descriptors_plus_similarity_plus_morgan_512,1.0320427261169822,1.3278311610148148,-0.33565160219461854
random_forest_n200_leaf1_feat0p3_depth4,morgan_2048,1.0320648677492097,1.2442893204564858,-0.17287093516886487
random_forest_n500_leaf2_feat0p5_depth4,descriptors_plus_morgan_512,1.0322293020050122,1.1983081256640717,-0.08778855563084931
random_forest_n500_leaf2_feat0p5_depth6,descriptors_plus_morgan_512,1.032238211779448,1.1983126239152848,-0.08779672240410097
random_forest_n500_leaf2_feat0p5_depthnone,descriptors_plus_morgan_512,1.032238211779448,1.1983126239152848,-0.08779672240410097
random_forest_n500_leaf1_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_512,1.0334613811831432,1.1942724831362845,-0.08047402024155592
random_forest_n500_leaf2_feat0p5_depth4,morgan_1024,1.033754144945698,1.2233757993201306,-0.13377596744524278
random_forest_n200_leaf2_featsqrt_depth4,morgan_1024,1.0340008199950628,1.15332320669578,-0.007649603887091683
elastic_net_a1_l10.2,morgan_1024,1.034401574713579,1.189986010660728,-0.0727318831942323
random_forest_n500_leaf2_feat0p5_depth6,morgan_1024,1.0344045676691729,1.2240398986404832,-0.13500722314505453
random_forest_n500_leaf2_feat0p5_depthnone,morgan_1024,1.0344045676691729,1.2240398986404832,-0.13500722314505453
elastic_net_a0.01_l10.8,morgan_2048,1.0349381162852898,1.2862680079321658,-0.25334436524364246
random_forest_n500_leaf2_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_512,1.0349663659147874,1.1982118196844884,-0.08761371523634187
elastic_net_a0.5_l10.5,morgan_1024,1.035038467387571,1.1936249461206305,-0.07930266737622604
random_forest_n500_leaf2_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_512,1.035082757309942,1.1982113194764636,-0.08761280716151609
random_forest_n500_leaf2_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_512,1.035082757309942,1.1982113194764636,-0.08761280716151609
random_forest_n200_leaf2_featsqrt_depth4,descriptors_plus_morgan_1024,1.0358466376569333,1.1556971628093866,-0.0118020874984901
random_forest_n200_leaf2_featsqrt_depth6,descriptors_plus_morgan_1024,1.0363546472642853,1.1564419536955466,-0.013106622667142798
random_forest_n200_leaf2_featsqrt_depthnone,descriptors_plus_morgan_1024,1.0363546472642853,1.1564419536955466,-0.013106622667142798
random_forest_n500_leaf2_featsqrt_depth4,descriptors_plus_morgan_1024,1.0364612507404873,1.1571449602560528,-0.01433874172179217
random_forest_n500_leaf2_featsqrt_depth6,descriptors_plus_morgan_1024,1.0368172085516818,1.1581929817728434,-0.0161769387717412
random_forest_n500_leaf2_featsqrt_depthnone,descriptors_plus_morgan_1024,1.0368172085516818,1.1581929817728434,-0.0161769387717412
random_forest_n500_leaf1_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_512,1.036823157894736,1.197207405836379,-0.08579107186882706
random_forest_n500_leaf1_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_512,1.0370325534669997,1.1972661500417217,-0.08589762900878362
elastic_net_a0.5_l10.5,descriptors_plus_morgan_1024,1.0372854721813063,1.1955939069934634,-0.08286636211494725
elastic_net_a0.5_l10.5,descriptors_plus_similarity_plus_morgan_1024,1.0372854721813063,1.1955939069934634,-0.08286636211494725
elastic_net_a0.05_l10.2,descriptors_plus_morgan_1024,1.0382622095992031,1.298549913693081,-0.2773937069872423
elastic_net_a0.05_l10.2,descriptors_plus_similarity_plus_morgan_1024,1.0382657802837647,1.2985423924502542,-0.27737890961930023
random_forest_n500_leaf2_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_512,1.0383728788638258,1.18820276909085,-0.06951922899198948
random_forest_n500_leaf2_feat0p3_depth6,descriptors_plus_similarity_plus_morgan_512,1.0384711754385956,1.1882723047082753,-0.0696444127703646
random_forest_n500_leaf2_feat0p3_depthnone,descriptors_plus_similarity_plus_morgan_512,1.0384711754385956,1.1882723047082753,-0.0696444127703646
knn_k5_distance,morgan_512,1.0386873739130373,1.1908506379241848,-0.07429131361337271
random_forest_n500_leaf1_featsqrt_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.038773684210526,1.1773043425599545,-0.04998953062279754
elastic_net_a1_l10.2,descriptors_plus_morgan_1024,1.0392984928564348,1.1926027301271593,-0.07745483731985425
elastic_net_a1_l10.2,descriptors_plus_similarity_plus_morgan_1024,1.0392984928564348,1.1926027301271593,-0.07745483731985425
random_forest_n200_leaf1_feat0p3_depthnone,morgan_2048,1.0394263157894739,1.2478457148854158,-0.179585053156039
random_forest_n200_leaf2_featsqrt_depth4,descriptors_plus_morgan_2048,1.0399050227659763,1.1518069442345742,-0.005001851847403982
random_forest_n200_leaf2_feat0p5_depth4,morgan_1024,1.040081647869674,1.2347868880113604,-0.15502529445252833
random_forest_n200_leaf2_featsqrt_depth6,descriptors_plus_morgan_2048,1.0400898097333948,1.1528483905714446,-0.006820088293006288
random_forest_n200_leaf2_featsqrt_depthnone,descriptors_plus_morgan_2048,1.0400898097333948,1.1528483905714446,-0.006820088293006288
elastic_net_a0.05_l10.5,descriptors_plus_similarity_plus_morgan_512,1.0401727466304818,1.3149201514292204,-0.30980377880470655
elastic_net_a0.05_l10.5,descriptors_plus_morgan_512,1.040312402356956,1.3150125497298986,-0.30998786282739865
random_forest_n200_leaf1_feat0p3_depth6,morgan_2048,1.0405326555973267,1.2484511516481767,-0.18072996618261317
random_forest_n500_leaf1_feat0p5_depth4,morgan_2048,1.0405668673052086,1.2443202132103333,-0.17292917510115635
random_forest_n500_leaf2_featsqrt_depth6,morgan_1024,1.041426827752657,1.1613112155842353,-0.02165606512788032
random_forest_n500_leaf2_featsqrt_depthnone,morgan_1024,1.041426827752657,1.1613112155842353,-0.02165606512788032
random_forest_n500_leaf1_featsqrt_depth6,descriptors_plus_morgan_1024,1.041455091364775,1.1828683510449278,-0.05993760541866466
random_forest_n200_leaf2_feat0p5_depth6,morgan_1024,1.041785831244778,1.2359132322002313,-0.15713343050761686
random_forest_n200_leaf2_feat0p5_depthnone,morgan_1024,1.041785831244778,1.2359132322002313,-0.15713343050761686
random_forest_n500_leaf1_feat0p5_depthnone,morgan_2048,1.0417905263157892,1.2445260069939124,-0.17331718052110667
random_forest_n500_leaf1_featsqrt_depth6,descriptors_plus_similarity_plus_morgan_1024,1.041845691881218,1.179147729967246,-0.05328018829122194
random_forest_n500_leaf2_featsqrt_depth6,descriptors_plus_morgan_2048,1.0421517696440992,1.1510528962563624,-0.0036864030055752117
random_forest_n500_leaf2_featsqrt_depthnone,descriptors_plus_morgan_2048,1.0421517696440992,1.1510528962563624,-0.0036864030055752117
random_forest_n500_leaf2_featsqrt_depth4,descriptors_plus_morgan_2048,1.0424353803374986,1.15083310731311,-0.0033031397979046417
random_forest_n500_leaf1_feat0p5_depth6,morgan_2048,1.04275796031746,1.2452122634204366,-0.17461151820732423
knn_k5_uniform,descriptors_plus_morgan_1024,1.0429473684210528,1.2636346907152192,-0.2096244515680099
random_forest_n200_leaf2_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_512,1.0429780513784452,1.194241285833849,-0.08041757175933184
random_forest_n200_leaf2_feat0p3_depth6,descriptors_plus_similarity_plus_morgan_512,1.0431125845864653,1.194355905454651,-0.08062497205038266
random_forest_n200_leaf2_feat0p3_depthnone,descriptors_plus_similarity_plus_morgan_512,1.0431125845864653,1.194355905454651,-0.08062497205038266
random_forest_n200_leaf1_featsqrt_depth6,descriptors_plus_similarity_plus_morgan_1024,1.0431255421698182,1.184936022962715,-0.06364641831795459
random_forest_n500_leaf1_featsqrt_depthnone,descriptors_plus_morgan_1024,1.0432800000000026,1.1846447723751579,-0.06312360600360445
random_forest_n500_leaf2_featsqrt_depth4,morgan_1024,1.0433007592480623,1.1620797664618943,-0.023008767959373788
random_forest_n500_leaf1_featsqrt_depth4,descriptors_plus_similarity_plus_morgan_1024,1.0438421852241324,1.1780884944599812,-0.05138870236650184
random_forest_n500_leaf1_featsqrt_depth4,descriptors_plus_morgan_1024,1.0439896679928264,1.1826240179929375,-0.059499769639861366
random_forest_n200_leaf1_featsqrt_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.04448947368421,1.1878186020246477,-0.06882775165547295
random_forest_n500_leaf2_feat0p5_depth4,morgan_2048,1.0450848153717636,1.2325165385115278,-0.15078180861749035
random_forest_n500_leaf2_feat0p5_depth6,morgan_2048,1.0451462957393487,1.2325367701466199,-0.15081958886300018
random_forest_n500_leaf2_feat0p5_depthnone,morgan_2048,1.0451462957393487,1.2325367701466199,-0.15081958886300018
random_forest_n500_leaf1_feat0p3_depthnone,morgan_1024,1.0457515789473686,1.2355333196129052,-0.15642214758371065
knn_k5_uniform,morgan_512,1.0458947368421052,1.1941430752680045,-0.0802398789273695
random_forest_n200_leaf1_feat0p3_depth6,descriptors_plus_morgan_512,1.0463609755449228,1.2025483726083719,-0.0955005167141314
random_forest_n200_leaf1_featsqrt_depth4,descriptors,1.0464026011050351,1.2018782407533017,-0.0942799001307062
random_forest_n200_leaf1_featsqrt_depth4,descriptors_plus_similarity_plus_morgan_1024,1.0464909402877824,1.186025266859795,-0.06560281571169013
random_forest_n200_leaf1_feat0p3_depthnone,descriptors_plus_morgan_512,1.0466421052631578,1.2039048120922795,-0.09797329578982161
random_forest_n500_leaf1_feat0p3_depth6,morgan_1024,1.0468900484544692,1.2367098425664698,-0.15862557660794874
random_forest_n500_leaf2_feat0p5_depth6,descriptors,1.0469173149540516,1.178473794802298,-0.05207653978109361
random_forest_n500_leaf2_feat0p5_depthnone,descriptors,1.0469173149540516,1.178473794802298,-0.05207653978109361
random_forest_n200_leaf1_featsqrt_depth4,descriptors_plus_similarity_plus_morgan_2048,1.0470389535464533,1.1793532808872165,-0.053647439275533504
random_forest_n500_leaf2_feat0p5_depth4,descriptors,1.0471321883876357,1.1784558155530185,-0.052044438257645265
random_forest_n200_leaf1_feat0p3_depthnone,morgan_1024,1.0479921052631582,1.2387552960745039,-0.16246135849657262
random_forest_n500_leaf1_feat0p3_depth4,morgan_1024,1.0480825788568158,1.2395501361561276,-0.16395361013699516
random_forest_n200_leaf1_featsqrt_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.0485815789473683,1.1993002203587853,-0.08959048948945325
random_forest_n500_leaf1_featsqrt_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.0487515789473703,1.1861793337034927,-0.06587968118883425
random_forest_n200_leaf2_feat0p3_depth4,morgan_2048,1.0494005378028397,1.2298967758549386,-0.14589494324567798
random_forest_n200_leaf2_feat0p3_depth6,morgan_2048,1.049503110902255,1.2292063377214768,-0.14460874182077132
random_forest_n200_leaf2_feat0p3_depthnone,morgan_2048,1.049503110902255,1.2292063377214768,-0.14460874182077132
random_forest_n200_leaf1_feat0p3_depth4,descriptors_plus_morgan_512,1.0497032843618364,1.2060105663525262,-0.10181759301325322
random_forest_n200_leaf1_feat0p3_depth6,morgan_1024,1.050254472639933,1.2413400077312002,-0.16731746215151722
random_forest_n200_leaf2_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_512,1.0517395008354216,1.216100913171248,-0.12033191015233036
random_forest_n200_leaf2_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_512,1.0520750804093566,1.2163097080945666,-0.12071664746123845
random_forest_n200_leaf2_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_512,1.0520750804093566,1.2163097080945666,-0.12071664746123845
elastic_net_a1_l10.2,morgan_2048,1.0525710006037408,1.1829738332508417,-0.06012665357729308
random_forest_n200_leaf1_featsqrt_depth6,descriptors_plus_similarity_plus_morgan_2048,1.0529762353801166,1.1990004114396287,-0.08904579165648108
random_forest_n200_leaf2_feat0p5_depth4,descriptors_plus_morgan_512,1.0530357800751873,1.2169518542105369,-0.12190031607686036
random_forest_n200_leaf2_feat0p5_depth6,descriptors_plus_morgan_512,1.0531604104010015,1.2171362162427848,-0.12224026623811746
random_forest_n200_leaf2_feat0p5_depthnone,descriptors_plus_morgan_512,1.0531604104010015,1.2171362162427848,-0.12224026623811746
random_forest_n500_leaf1_featsqrt_depth4,descriptors_plus_similarity_plus_morgan_2048,1.0538143995857938,1.180679623009653,-0.05601870976871681
elastic_net_a0.5_l10.8,morgan_1024,1.0539316452438263,1.164860021635669,-0.027909684198493157
elastic_net_a0.5_l10.8,descriptors_plus_morgan_1024,1.0539317422241579,1.1648597622541272,-0.02790922642543192
elastic_net_a0.5_l10.8,descriptors_plus_similarity_plus_morgan_1024,1.0539317422241579,1.1648597622541272,-0.02790922642543192
random_forest_n500_leaf1_feat0p5_depth4,morgan_1024,1.0539362801204637,1.2551850635302044,-0.19350159037736536
random_forest_n500_leaf2_featsqrt_depth4,descriptors_plus_similarity_plus_morgan_1024,1.0543613034319488,1.1666820829158362,-0.031127889298487865
random_forest_n200_leaf2_feat0p3_depth6,descriptors_plus_morgan_512,1.0545251221804506,1.2036339167536394,-0.09747923283535731
random_forest_n200_leaf2_feat0p3_depthnone,descriptors_plus_morgan_512,1.0545251221804506,1.2036339167536394,-0.09747923283535731
random_forest_n200_leaf1_feat0p3_depth4,morgan_1024,1.0545682714434683,1.246436475351902,-0.17692225724964739
random_forest_n200_leaf2_feat0p3_depth4,descriptors_plus_morgan_512,1.0546403905597321,1.2037476259751654,-0.09768660386768002
random_forest_n500_leaf1_featsqrt_depth6,descriptors_plus_similarity_plus_morgan_2048,1.055022782752336,1.189625770447001,-0.07208249292168101
random_forest_n500_leaf2_featsqrt_depth6,descriptors,1.0551947263993313,1.1791021176039913,-0.05319870287911854
random_forest_n500_leaf2_featsqrt_depthnone,descriptors,1.0551947263993313,1.1791021176039913,-0.05319870287911854
random_forest_n500_leaf2_featsqrt_depth4,descriptors,1.0553110146198823,1.1786020087966735,-0.05230547702855648
random_forest_n500_leaf1_feat0p5_depthnone,morgan_1024,1.055848421052632,1.2577347116647126,-0.19835521684709367
random_forest_n500_leaf2_featsqrt_depth6,descriptors_plus_similarity_plus_morgan_1024,1.0562428034319487,1.169010261219573,-0.03524734039764987
random_forest_n500_leaf2_featsqrt_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.0562428034319487,1.169010261219573,-0.03524734039764987
random_forest_n200_leaf1_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_512,1.0563618023716046,1.2208257133511067,-0.12905425747513766
random_forest_n500_leaf1_feat0p5_depth6,morgan_1024,1.0563903291562242,1.2585139560170504,-0.19984058701796714
random_forest_n200_leaf1_feat0p5_depth6,descriptors_plus_morgan_512,1.0567572305764414,1.2202130025069349,-0.12792123712239922
elastic_net_a0.05_l10.8,morgan_512,1.0575658734456068,1.3709886311462491,-0.42388588134468375
random_forest_n200_leaf1_feat0p5_depth4,descriptors_plus_morgan_512,1.0580089237882,1.2222236012111551,-0.1316413504921743
random_forest_n200_leaf1_feat0p5_depthnone,descriptors_plus_morgan_512,1.058063157894737,1.221492840856285,-0.13028855151630392
random_forest_n500_leaf1_feat0p3_depth4,descriptors_plus_morgan_2048,1.0585614469653144,1.2259608447023294,-0.13857246390927824
elastic_net_a1_l10.2,descriptors_plus_morgan_2048,1.0587301337162285,1.1894730749027258,-0.07180729425374022
elastic_net_a1_l10.2,descriptors_plus_similarity_plus_morgan_2048,1.0587301337162285,1.1894730749027258,-0.07180729425374022
random_forest_n200_leaf1_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_512,1.0587914035087722,1.2223758016219044,-0.13192320890542875
elastic_net_a0.1_l10.2,morgan_1024,1.05879307660607,1.3153252345991875,-0.310610917083211
random_forest_n200_leaf1_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_512,1.058989473684211,1.223308647308171,-0.1336515032408585
elastic_net_a0.1_l10.5,morgan_512,1.059112378015192,1.3362304555041689,-0.3526025720133976
random_forest_n500_leaf2_featsqrt_depth4,morgan_2048,1.0599389154865602,1.1687971496583958,-0.03486992186790894
random_forest_n200_leaf1_feat0p5_depthnone,morgan_1024,1.0601631578947373,1.2683838225536426,-0.21873382654440277
random_forest_n500_leaf1_feat0p3_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.060206315789476,1.226028411502167,-0.13869796843583493
random_forest_n500_leaf2_featsqrt_depth6,morgan_2048,1.0603594196636694,1.1690014144283978,-0.03523167144642847
random_forest_n500_leaf2_featsqrt_depthnone,morgan_2048,1.0603594196636694,1.1690014144283978,-0.03523167144642847
random_forest_n200_leaf1_feat0p5_depth6,morgan_1024,1.060460654761905,1.2685305464883876,-0.2190158039109802
random_forest_n500_leaf1_feat0p3_depth6,descriptors_plus_morgan_2048,1.060705064023695,1.2283381295224192,-0.14299240173204097
random_forest_n200_leaf1_feat0p5_depth4,morgan_1024,1.0610275643581553,1.2678252967631733,-0.21766073748135306
random_forest_n500_leaf1_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_1024,1.0611683053729895,1.2287447720526008,-0.1437493044862972
random_forest_n200_leaf2_feat0p5_depth4,descriptors,1.0614471595655801,1.1987578116474862,-0.08860513200118847
random_forest_n200_leaf2_feat0p5_depth6,descriptors,1.0618954490392642,1.1991278289165104,-0.08927726920867718
random_forest_n200_leaf2_feat0p5_depthnone,descriptors,1.0618954490392642,1.1991278289165104,-0.08927726920867718
random_forest_n200_leaf1_feat0p3_depth4,descriptors_plus_morgan_2048,1.0620545470100073,1.2322810004067342,-0.1503420140050986
random_forest_n200_leaf2_featsqrt_depth4,descriptors_plus_similarity_plus_morgan_2048,1.062145169413919,1.1744001800070252,-0.04481571256286476
random_forest_n500_leaf1_feat0p3_depth6,descriptors_plus_similarity_plus_morgan_1024,1.06220906975773,1.2281470987359853,-0.1426369136892407
random_forest_n200_leaf1_feat0p5_depth4,morgan_2048,1.0622749230155804,1.2636346490908095,-0.20962437187741068
random_forest_n200_leaf2_featsqrt_depth6,descriptors_plus_similarity_plus_morgan_2048,1.0627020877514297,1.1751429353792242,-0.04613772852077935
random_forest_n200_leaf2_featsqrt_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.0627020877514297,1.1751429353792242,-0.04613772852077935
random_forest_n500_leaf1_feat0p3_depthnone,descriptors_plus_morgan_2048,1.0627768421052624,1.22961572414012,-0.14537129126512705
random_forest_n200_leaf1_feat0p3_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.0629421052631585,1.2372924169330386,-0.15971741645619142
random_forest_n200_leaf2_featsqrt_depth6,morgan_2048,1.063543748298486,1.1722293303934241,-0.04095665067535981
random_forest_n200_leaf2_featsqrt_depthnone,morgan_2048,1.063543748298486,1.1722293303934241,-0.04095665067535981
random_forest_n200_leaf2_featsqrt_depth4,morgan_2048,1.0635667787913845,1.1723849963356106,-0.04123313626181302
random_forest_n200_leaf1_feat0p3_depth6,descriptors_plus_similarity_plus_morgan_2048,1.063901299365839,1.2382118571915173,-0.16144164437594322
random_forest_n500_leaf1_feat0p3_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.0639810526315776,1.2352545684871685,-0.15590040105225067
random_forest_n500_leaf1_feat0p3_depth6,descriptors_plus_similarity_plus_morgan_2048,1.0640186162375624,1.235606175052452,-0.1565585326193082
random_forest_n500_leaf1_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_2048,1.064874046967651,1.235270470804807,-0.15593016271292193
random_forest_n200_leaf1_feat0p3_depth6,descriptors_plus_morgan_2048,1.0657087899673432,1.2356487192638133,-0.15663817889943243
random_forest_n200_leaf1_feat0p5_depth6,morgan_2048,1.065872546992481,1.2669067931386333,-0.2158970549460122
random_forest_n200_leaf1_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_2048,1.0660612479844713,1.2390744799217437,-0.16306048681789753
random_forest_n200_leaf1_feat0p5_depthnone,morgan_2048,1.0664763157894734,1.268058467490235,-0.21810866820000974
random_forest_n500_leaf1_feat0p5_depth4,descriptors_plus_morgan_2048,1.0666106879173451,1.24234127823989,-0.1692013487930073
random_forest_n500_leaf1_feat0p5_depth6,descriptors_plus_morgan_2048,1.0673500757196013,1.2436212268312294,-0.17161177909134606
random_forest_n200_leaf1_featsqrt_depth6,descriptors_plus_morgan_1024,1.0675367502088553,1.212536622443369,-0.11377433463492426
random_forest_n200_leaf1_featsqrt_depthnone,descriptors_plus_morgan_1024,1.0678078947368421,1.2134914363868459,-0.1155291121015134
random_forest_n200_leaf1_featsqrt_depth4,descriptors_plus_morgan_1024,1.0678517327263384,1.206094971814908,-0.10197182495845203
random_forest_n500_leaf1_feat0p5_depthnone,descriptors_plus_morgan_2048,1.068239999999999,1.2445598971524028,-0.1733810834791758
random_forest_n200_leaf2_feat0p5_depth6,morgan_2048,1.068350820802004,1.2526318136749457,-0.18865097751972493
random_forest_n200_leaf2_feat0p5_depthnone,morgan_2048,1.068350820802004,1.2526318136749457,-0.18865097751972493
random_forest_n500_leaf1_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.068790526315789,1.2401485146121565,-0.16507765159973942
random_forest_n500_leaf2_featsqrt_depth4,descriptors_plus_similarity_plus_morgan_2048,1.0692449163015347,1.172612534887618,-0.04163734421715137
random_forest_n200_leaf2_feat0p5_depth4,morgan_2048,1.0692595457393475,1.253500993976361,-0.19030111995919086
random_forest_n500_leaf2_featsqrt_depth6,descriptors_plus_similarity_plus_morgan_2048,1.0693889726925123,1.173118617674971,-0.04253664977820182
random_forest_n500_leaf2_featsqrt_depthnone,descriptors_plus_similarity_plus_morgan_2048,1.0693889726925123,1.173118617674971,-0.04253664977820182
random_forest_n200_leaf1_feat0p3_depthnone,descriptors_plus_morgan_2048,1.0696842105263165,1.2385039176148656,-0.16198961383966703
random_forest_n500_leaf1_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_2048,1.0698362331966274,1.2410512888897445,-0.1667745208956417
random_forest_n500_leaf1_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_1024,1.0700055774196553,1.2424320001104803,-0.16937211669434316
random_forest_n200_leaf1_feat0p5_depth4,descriptors_plus_morgan_2048,1.0705605062189265,1.2473655285295353,-0.17867739019969742
random_forest_n200_leaf2_featsqrt_depth6,descriptors,1.070895144110275,1.199119412726283,-0.08926197887462717
random_forest_n200_leaf2_featsqrt_depthnone,descriptors,1.070895144110275,1.199119412726283,-0.08926197887462717
random_forest_n200_leaf2_featsqrt_depth4,descriptors,1.0711191040100245,1.1990574367405382,-0.08914938568399888
random_forest_n500_leaf1_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.0717084210526315,1.2427962411390994,-0.17005786164866676
random_forest_n500_leaf1_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_1024,1.0719462493734333,1.2433561054294175,-0.17111229220441282
random_forest_n500_leaf1_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_2048,1.0725130833114247,1.2435116139936038,-0.17140525635066606
random_forest_n200_leaf1_feat0p5_depth6,descriptors_plus_morgan_2048,1.0726825692071085,1.2497021749080783,-0.18309747688792655
elastic_net_a0.05_l10.2,morgan_1024,1.07292861533485,1.3289480229592239,-0.33789942684718866
random_forest_n200_leaf1_feat0p5_depthnone,descriptors_plus_morgan_2048,1.073257894736842,1.2504749587130568,-0.1845611236214182
random_forest_n200_leaf1_feat0p5_depth4,descriptors_plus_similarity_plus_morgan_1024,1.073439496986931,1.2486182027938468,-0.181045966515488
random_forest_n200_leaf1_feat0p3_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.075055263157895,1.2471629158023545,-0.17829451021886022
random_forest_n200_leaf1_feat0p5_depth6,descriptors_plus_similarity_plus_morgan_1024,1.0750664035087725,1.2499576841651903,-0.1835813093821672
elastic_net_a0.01_l10.5,descriptors_plus_similarity_plus_morgan_512,1.075104463402105,1.3583962148755981,-0.39784945798592375
elastic_net_a0.01_l10.5,descriptors_plus_morgan_512,1.0751401042133673,1.3584689337068117,-0.3979991237439564
random_forest_n200_leaf1_feat0p5_depthnone,descriptors_plus_similarity_plus_morgan_1024,1.075178947368422,1.249841866418561,-0.18336198456626196
elastic_net_a0.01_l10.2,morgan_1024,1.0760589527021842,1.3346139908240486,-0.34933201072918285
random_forest_n200_leaf1_feat0p3_depth4,descriptors_plus_similarity_plus_morgan_1024,1.0774332913650675,1.2524229189540617,-0.18825456061989665
random_forest_n200_leaf1_feat0p3_depth6,descriptors_plus_similarity_plus_morgan_1024,1.0779632383040938,1.250558979709163,-0.18472031329341965
random_forest_n500_leaf2_feat0p3_depth4,descriptors_plus_morgan_2048,1.078252892648288,1.2370469905329933,-0.1592573844736176
random_forest_n200_leaf1_feat0p3_depth4,descriptors_plus_morgan_1024,1.0782765286833045,1.238389657112284,-0.16177522066588224
random_forest_n500_leaf2_feat0p3_depth6,descriptors_plus_morgan_2048,1.0782800751879702,1.2376686367201528,-0.1604227872595494
random_forest_n500_leaf2_feat0p3_depthnone,descriptors_plus_morgan_2048,1.0782800751879702,1.2376686367201528,-0.1604227872595494
