parent_id,parent_smiles,product_smiles,generation_depth,transform,max_tanimoto_to_any_original,nearest_original_id,nearest_original_smiles,parent_pIC50,target_origin,has_measured_row,duplicate_conflict,mw,logp,tpsa,hbd,hba,rotb,rings,fsp3,formal_charge,qed,sa_score,alert_count,sim,potency_score,sim_score,qed_score,sa_norm,mw_score,logp_score,tpsa_score,rot_score,conflict_penalty,composite_score
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,CNC(=O)CCc1nc2c(Br)cccc2c(=O)n1CC(=O)NCc1ccccc1OC,2,rxn_acid_to_amide_methylamine,0.6957,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,487.3540000000003,2.1626000000000003,102.32000000000001,2,5,8,3,0.2727272727272727,0,0.507330156463691,2.357847470180646,0,0.6957,1.0,0.5823076923076922,0.507330156463691,0.7718983134537639,0.438716666666664,0.6250588235294121,0.7908571428571427,0.5,0.0,0.6779729713068965
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cncc2c1=O,1,heteroatom_CH_to_N,0.8154,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,430.8480000000001,1.7871000000000001,123.41,2,6,8,3,0.25,0,0.557896865336517,2.4299784283425847,0,0.8154,1.0,0.4969230769230768,0.557896865336517,0.8199856188950564,0.909599999999999,0.40417647058823547,0.1882857142857144,0.5,0.0,0.6777676609006364
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(N)=O)nc2c(Cl)cncc2c1=O,2,bioisostere_acid_to_amide,0.7,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,429.8640000000001,1.1877999999999997,129.2,2,6,8,3,0.25,0,0.5528836206654628,2.4712976591118156,0,0.7,1.0,0.615384615384615,0.5528836206654628,0.8475317727412103,0.9177999999999993,0.05164705882352938,0.02285714285714313,0.5,0.0,0.6776291605056126
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CCNC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,1,rxn_acid_to_amide_ethylamine,0.7931,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,464.9750000000002,2.1692,108.47,2,5,7,3,0.38095238095238093,0,0.652362562970037,2.2835731996236177,0,0.7931,0.9374999999999991,0.6684615384615382,0.652362562970037,0.7223821330824116,0.6252083333333317,0.6289411764705883,0.6151428571428572,0.75,-0.05,0.6759371025447454
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1cnccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,1,heteroatom_CH_to_N,0.8182,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,430.84800000000007,1.7870999999999995,123.41,2,6,8,3,0.25,0,0.5578968653365172,2.4608059008700582,0,0.8182,1.0,0.4753846153846151,0.5578968653365172,0.8405372672467054,0.9095999999999994,0.404176470588235,0.1882857142857144,0.5,0.0,0.6754953971643729
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccncc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,1,heteroatom_CH_to_N,0.8182,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,430.84800000000007,1.7870999999999995,123.41,2,6,8,3,0.25,0,0.5578968653365172,2.446343263507421,0,0.8182,1.0,0.4753846153846151,0.5578968653365172,0.8308955090049471,0.9095999999999994,0.404176470588235,0.1882857142857144,0.5,0.0,0.6743383861753619
CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)nc1,1,heteroatom_CH_to_N,0.7321,CHEMBL5276142,Cc1cc(C(=O)CN2CCC(O)CC2)c(C)n1-c1ccc(C#N)cc1,4.67,measured_median,True,False,338.41100000000006,2.00022,82.15,1,5,4,3,0.42105263157894735,0,0.8623872739278416,2.5391620054074124,0,0.7321,0.46250000000000036,0.8623076923076921,0.8623872739278416,0.8927746702716082,0.3200916666666671,0.5295411764705884,0.632857142857143,0.5,0.0,0.6742448564450562
CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Br)cccc2c1=O,1,mmp_aryl_Cl_to_Br,0.8125,CHEMBL5410606,COc1ccccc1CNC(=O)Cn1c(CCC(=O)O)nc2c(Cl)cccc2c1=O,5.1,measured_median,True,False,474.3110000000001,2.5012,110.52000000000001,2,5,8,3,0.23809523809523808,0,0.5193743179282859,2.288361944826102,0,0.8125,1.0,0.5192307692307693,0.5193743179282859,0.7255746298840677,0.5474083333333326,0.8242352941176471,0.5565714285714283,0.5,0.0,0.6718106244529123
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,CNC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,1,rxn_acid_to_amide_methylamine,0.807,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,450.94800000000026,1.7791000000000003,108.47,2,5,6,3,0.35,0,0.6968910512994899,2.2801086481228054,0,0.807,0.9374999999999991,0.5615384615384611,0.6968910512994899,0.7200724320818701,0.7420999999999978,0.39947058823529447,0.6151428571428572,1.0,-0.05,0.670572920773454
CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,NC(=O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(F)cc3)CC2)cn1,2,bioisostere_acid_to_amide,0.7,CHEMBL5278336,O=C(O)CNC(=O)c1ccc(S(=O)(=O)N2CCC(c3ccc(Cl)cc3)CC2)cn1,5.15,measured_median,True,True,420.4660000000001,1.0040999999999995,122.45999999999998,2,5,6,3,0.3157894736842105,0,0.7219801192007488,2.2660512463075513,0,0.7,0.9374999999999991,0.615384615384615,0.7219801192007488,0.7107008308717007,0.9961166666666657,0.0,0.21542857142857197,1.0,-0.05,0.667258231783449
