variant,feature_set,model,evaluation,mae,rmse,r2
raw_rows,morgan2_256,knn3_dist_euclid,loocv,0.923120318113978,1.1834980670655657,-0.10162362946406667
dedup_rows,graph_morgan2_256,extra,loocv,1.023447368421053,1.2063273816648556,-0.10239655731882014
dedup_rows,base_graph,gpr_matern,loocv,1.0460373058571173,1.2065060696780958,-0.10272316789384761
dedup_rows,base_graph_morgan2_512_sim,enet,loocv,0.9199445353937353,1.2073176347499166,-0.10420717633868204
dedup_rows,base_graph_morgan2_512,enet,loocv,0.9199480842562706,1.2073222739920348,-0.10421566241415126
dedup_rows,morgan3_512,rf,loocv,1.0643140350877205,1.2074749876939204,-0.10449502365848184
raw_rows,graph_morgan2_256,knn3_dist_euclid,loocv,0.9188685227888512,1.1860021965777436,-0.10629034882527155
dedup_rows,morgan2_256,rf,loocv,1.0585210526315791,1.2096108140480513,-0.1084058225656801
dedup_rows,base_morgan3_512,extra,loocv,1.0303122807017544,1.2096209585133904,-0.10842441405224434
dedup_rows,spectral,ridge,loocv,0.9970154057571069,1.2096231125583186,-0.10842836173204673
dedup_rows,base_graph_morgan3_512_sim,knn3_dist_euclid,loocv,0.9697709063395591,1.2096549229843123,-0.10848666095207471
dedup_rows,maccs,rf,loocv,1.0624877192982447,1.2096586349459972,-0.10849346399358417
dedup_rows,base_graph_morgan3_512,knn3_dist_euclid,loocv,0.9678877800178538,1.2102117813882847,-0.10950746809247014
raw_rows,maccs,enet,loocv,0.9268195981817855,1.1881566467266127,-0.11031329626540431
dedup_rows,maccs,extra,loocv,1.0322877192982445,1.2107012867470621,-0.11040519475135402
dedup_rows,morgan3_512,gpr_rbf,loocv,1.1242105262733906,1.2127669618084114,-0.1141975308265486
dedup_rows,base_morgan3_512,gpr_rbf,loocv,1.1242105262760622,1.2127669618097026,-0.11419753082892092
dedup_rows,graph_morgan3_512,gpr_rbf,loocv,1.1242105262765163,1.212766961809922,-0.11419753082932416
dedup_rows,base_graph_morgan3_512,gpr_rbf,loocv,1.1242105262789908,1.2127669618111176,-0.11419753083152129
dedup_rows,base_graph_morgan3_512_sim,gpr_rbf,loocv,1.1242105262791657,1.2127669618112022,-0.1141975308316765
dedup_rows,atom_pair512,gpr_rbf,loocv,1.1242105263157882,1.212766961828901,-0.11419753086419715
dedup_rows,morgan3_512,knn3_dist_euclid,loocv,0.9649264092776411,1.2127919999898993,-0.11424353763387018
dedup_rows,base_graph_morgan2_256,extra,loocv,1.0468789473684217,1.2130297398040677,-0.11468042378638588
raw_rows,base,knn3_dist_euclid,loocv,0.8329894972108087,1.193607297274045,-0.12052375354934441
dedup_rows,base_morgan2_256,knn3_dist_euclid,loocv,0.99286608010896,1.2198353336472312,-0.12722313801378626
dedup_rows,base_graph_spectral,svr_rbf,loocv,1.0214927449636113,1.220546726747496,-0.12853828698432235
dedup_rows,morgan2_512,knn3_dist_euclid,loocv,1.0127229710053856,1.2209345953272714,-0.12925566073763184
dedup_rows,morgan2_256,knn3_dist_euclid,loocv,1.0008830199151229,1.221408393613615,-0.13013227315105924
dedup_rows,rdk512,gpr_rbf,loocv,1.089401211696192,1.2222414037243519,-0.13167431697519216
dedup_rows,base_morgan2_256,extra,loocv,1.041949122807018,1.223651163478808,-0.13428641795696183
dedup_rows,graph_morgan3_512,knn3_dist_euclid,loocv,0.9804947950187579,1.2238449667583704,-0.13464574558670517
dedup_rows,atom_pair512,gpr_matern,loocv,1.1328866553500359,1.2242917857320945,-0.13547440249892806
dedup_rows,base_morgan2_512,enet,loocv,0.9465507562938964,1.225175737575556,-0.13711464389528105
raw_rows,rdk512,knn3_dist_euclid,loocv,0.8259006770823037,1.2035282144610573,-0.1392281003858653
raw_rows,base_graph_morgan2_256_sim,knn1_euclid,loocv,0.8311538461538461,1.203560423205953,-0.1392890771005142
raw_rows,base_graph_morgan2_512_sim,knn1_euclid,loocv,0.8311538461538461,1.203560423205953,-0.1392890771005142
dedup_rows,morgan2_512,ridge,loocv,1.0116728524380316,1.2267100845867798,-0.13996455498277305
dedup_rows,morgan3_512,gpr_matern,loocv,1.1387396574583422,1.2274469451243286,-0.14133447472095106
dedup_rows,base_graph,gpr_rbf,loocv,1.0573585887375578,1.2292711380816732,-0.14472942621935325
raw_rows,base_graph_spectral,knn3_dist_euclid,loocv,0.8377532862390757,1.2064590118700984,-0.14478328730498857
dedup_rows,morgan2_256,tanimoto_knn3w,loocv,1.0006463192181971,1.2295481253338596,-0.1452453598830974
raw_rows,base_graph_morgan2_512,knn1_euclid,loocv,0.8373076923076923,1.2075420043657665,-0.146839466842148
dedup_rows,morgan3_512,knn1_euclid,loocv,0.7363157894736844,1.2310992093076394,-0.1481366532617172
dedup_rows,base_morgan3_512,knn1_euclid,loocv,0.7363157894736844,1.2310992093076394,-0.1481366532617172
dedup_rows,graph_morgan3_512,knn1_euclid,loocv,0.7363157894736844,1.2310992093076394,-0.1481366532617172
dedup_rows,base_graph_morgan3_512,knn1_euclid,loocv,0.7363157894736844,1.2310992093076394,-0.1481366532617172
dedup_rows,base_graph_morgan3_512_sim,knn1_euclid,loocv,0.7363157894736844,1.2310992093076394,-0.1481366532617172
dedup_rows,rdk512,knn1_euclid,loocv,0.7484210526315789,1.2317809101160464,-0.14940852863681653
dedup_rows,base_graph_morgan3_512_sim,gpr_matern,loocv,1.1425317509394457,1.2322534285908904,-0.1502905376562318
dedup_rows,graph_morgan2_256,knn3_dist_euclid,loocv,1.002345715693086,1.2331233815140312,-0.15191528761719342
dedup_rows,base_graph_morgan3_512,gpr_matern,loocv,1.1431950519327594,1.2331766074220973,-0.1520147311300355
dedup_rows,graph_morgan3_512,gpr_matern,loocv,1.1453694020167204,1.2354010623731935,-0.15617458321167788
dedup_rows,base_morgan3_512,gpr_matern,loocv,1.1453250332237441,1.2354464475702993,-0.15625953404555037
dedup_rows,morgan2_512,knn1_euclid,loocv,0.7789473684210527,1.2414507642270796,-0.16752577535923519
dedup_rows,graph_morgan2_512,knn1_euclid,loocv,0.7789473684210527,1.2414507642270796,-0.16752577535923519
dedup_rows,spectral,enet,loocv,1.0275511733604394,1.245608908893367,-0.1753599505165635
dedup_rows,base_graph_morgan2_512,knn1_euclid,loocv,0.7589473684210526,1.2473635354112627,-0.1786736234745261
dedup_rows,base_graph_morgan2_512_sim,knn1_euclid,loocv,0.7589473684210526,1.2473635354112627,-0.1786736234745261
dedup_rows,base_graph_morgan2_512,gpr_rbf,loocv,1.1432317142399575,1.2477664251768164,-0.1794351532404599
raw_rows,base_morgan2_512,enet,loocv,0.8726118093612877,1.2250503738911387,-0.18033702753650704
dedup_rows,morgan2_256,knn1_euclid,loocv,0.7689473684210527,1.249797878395585,-0.1832786894878169
raw_rows,spectral,enet,loocv,1.0048611273561863,1.2271837946787376,-0.18445171258786175
dedup_rows,base_graph_morgan2_256_sim,knn3_dist_euclid,loocv,1.0360145155936216,1.250892470684135,-0.18535226463558563
dedup_rows,base_graph_morgan2_512_sim,gpr_rbf,loocv,1.1469328780263952,1.2512500859171531,-0.18603011765691546
raw_rows,base_graph_morgan2_256,knn1_euclid,loocv,0.836923076923077,1.229305620133703,-0.1885511351704292
dedup_rows,base_graph,svr_rbf,loocv,1.0336909550551503,1.2543330807469113,-0.19188191255480036
dedup_rows,base_morgan2_512,gpr_rbf,loocv,1.1479786263925165,1.254792864160985,-0.1927558558176965
dedup_rows,spectral,knn3_dist_euclid,loocv,1.051245847844578,1.2564460743005488,-0.1959008769932602
raw_rows,morgan2_512,enet,loocv,0.8808225268068888,1.233217790379136,-0.19612811708215938
dedup_rows,graph_morgan2_512,enet,loocv,0.9838916871949481,1.2577085747926262,-0.198305411540324
dedup_rows,base_graph_morgan2_256,gpr_rbf,loocv,1.1547324872847948,1.2579477523105478,-0.19876121660006318
dedup_rows,morgan2_256,enet,loocv,1.0408991136465584,1.2584309920471417,-0.19968240004384952
dedup_rows,base_graph_morgan2_512,gpr_matern,loocv,1.1580454950869494,1.2584559234186017,-0.19972993546536477
raw_rows,atom_pair512,knn1_euclid,loocv,0.8200000000000001,1.2353199523262726,-0.20020946933078854
dedup_rows,maccs,knn3_dist_euclid,loocv,1.0441593410618226,1.259514315145906,-0.2017487875754993
dedup_rows,base_graph_morgan2_256,gpr_matern,loocv,1.1593400824616718,1.2598853197819209,-0.2024568700989875
dedup_rows,base_graph_morgan2_512_sim,gpr_matern,loocv,1.1598095445977734,1.2601577198296643,-0.2029768931731999
dedup_rows,base_graph_morgan2_256_sim,gpr_matern,loocv,1.1603391646690595,1.2606674153111204,-0.20395022512640448
dedup_rows,base_graph_morgan2_256_sim,gpr_rbf,loocv,1.157974259549461,1.260913613360972,-0.2044205143354212
dedup_rows,base_graph_morgan2_256,knn3_dist_euclid,loocv,1.0396463247029342,1.2612088501524072,-0.20498459878049258
raw_rows,base_graph_morgan2_512,enet,loocv,0.8814574786603154,1.2392664867436898,-0.20789044978809157
dedup_rows,morgan2_256,tanimoto_krr_a0.01,loocv,1.0525395624828564,1.2630944889803395,-0.20859044773831226
dedup_rows,base_morgan2_512,gpr_matern,loocv,1.1608371965198856,1.263195762856493,-0.2087842630819834
dedup_rows,graph_morgan2_512,gpr_rbf,loocv,1.1558805566583559,1.2644519441168847,-0.21118960229212447
raw_rows,base_graph_morgan2_512_sim,enet,loocv,0.8883585887381382,1.2440332766605062,-0.21720052728534078
dedup_rows,graph_morgan2_512,gpr_matern,loocv,1.166055596651928,1.2701707458947409,-0.222170196410159
dedup_rows,base_morgan2_256,gpr_matern,loocv,1.1665541125799739,1.270424498944182,-0.22265857231379527
dedup_rows,morgan2_256,extra,loocv,1.0814350877192984,1.2708938337741458,-0.2235621163657433
raw_rows,graph_morgan2_512,enet,loocv,0.8889480365827356,1.247495690948491,-0.22398542193991844
dedup_rows,base_morgan2_256,gpr_rbf,loocv,1.164746254266321,1.2718340376588189,-0.2253731620329773
raw_rows,morgan2_256,tanimoto_krr_a1,loocv,1.046086361123819,1.2484682361191333,-0.2258945990682455
dedup_rows,morgan2_512,gpr_rbf,loocv,1.1626861626801188,1.2740264704248558,-0.22960148707413053
dedup_rows,graph_morgan2_256,gpr_matern,loocv,1.171222876387364,1.2766739327779077,-0.23471708874860164
dedup_rows,morgan2_512,gpr_matern,loocv,1.1702023969996396,1.277050431039594,-0.2354454460399309
dedup_rows,graph_morgan2_256,gpr_rbf,loocv,1.1723657789472466,1.2812695449072873,-0.24362224999433568
dedup_rows,graph,ridge,loocv,1.0617880069413732,1.2832094443671425,-0.24739090032829125
dedup_rows,graph,enet,loocv,1.0238493639154955,1.2845322216551376,-0.24996393438577824
raw_rows,spectral,ridge,loocv,1.059507822784692,1.2611520876981663,-0.2509301591211597
dedup_rows,maccs,gpr_matern,loocv,1.1866873752667855,1.2859159568305063,-0.25265837930908974
dedup_rows,spectral,extra,loocv,1.1093789473684186,1.2859460253058828,-0.2527169616259175
dedup_rows,base_graph_spectral,gpr_matern,loocv,1.1623323780394104,1.2863992407691727,-0.2536001258260434
dedup_rows,atom_pair512,knn3_dist_euclid,loocv,1.1449879656038457,1.2864427773154585,-0.2536849802658221
dedup_rows,morgan2_512,enet,loocv,1.0192072726828754,1.2867591875139788,-0.25430176245548197
raw_rows,graph_morgan2_256,knn1_euclid,loocv,0.8657692307692308,1.2640061465283856,-0.2565984177177272
dedup_rows,graph,gpr_matern,loocv,1.112675093058382,1.2889553321103697,-0.25858691349452667
raw_rows,base_morgan2_256,knn1_euclid,loocv,0.8734615384615385,1.2669238942596963,-0.2624064098266763
dedup_rows,morgan2_256,gpr_matern,loocv,1.1837619466069331,1.293592914119003,-0.2676598427177652
raw_rows,rdk512,knn1_euclid,loocv,0.856923076923077,1.2739641342614854,-0.2764756657114278
dedup_rows,base,gpr_matern,loocv,1.1862109901881832,1.301506371187369,-0.28321690912483866
dedup_rows,morgan2_256,gpr_rbf,loocv,1.1885850150659723,1.3025326602576994,-0.28524144123922746
raw_rows,atom_pair512,knn3_dist_euclid,loocv,0.9824420644834256,1.2807483718333283,-0.2901070894626432
dedup_rows,maccs,gpr_rbf,loocv,1.2068303740590298,1.3076787322584171,-0.29541701756063965
dedup_rows,base_graph_spectral,gpr_rbf,loocv,1.1676621309131534,1.3079618707348635,-0.2959780454331764
dedup_rows,morgan2_256,tanimoto_krr_a0.1,loocv,1.0990146948951907,1.3099396617619663,-0.299900348851843
dedup_rows,graph,gpr_rbf,loocv,1.1179765513948283,1.311021880429924,-0.3020490852795088
dedup_rows,atom_pair512,knn1_euclid,loocv,0.8168421052631579,1.316270648860876,-0.3124956456997141
dedup_rows,spectral,svr_rbf,loocv,1.125049396379581,1.3185230951054525,-0.3169914617729219
raw_rows,spectral,knn3_dist_euclid,loocv,0.9767377027977917,1.2958706008144605,-0.3207524085090996
dedup_rows,graph,knn3_dist_euclid,loocv,1.0471267299603402,1.3223112233507968,-0.32456978815481885
raw_rows,base_morgan3_512,knn1_euclid,loocv,0.9273076923076923,1.2995931315963116,-0.3283513202303703
raw_rows,base_graph_morgan3_512,knn1_euclid,loocv,0.9273076923076923,1.2995931315963116,-0.3283513202303703
raw_rows,base_graph_morgan3_512_sim,knn1_euclid,loocv,0.9273076923076923,1.2995931315963116,-0.3283513202303703
raw_rows,maccs,knn3_dist_euclid,loocv,1.0021513683261971,1.302631439767532,-0.334569664062204
dedup_rows,rdk512,knn3_dist_euclid,loocv,0.9266920995999213,1.3281896772439814,-0.33637295508256426
raw_rows,graph_morgan2_512,knn1_euclid,loocv,0.9334615384615386,1.3059641295580473,-0.34140720249194567
raw_rows,morgan2_512,knn1_euclid,loocv,0.9373076923076924,1.308259266235981,-0.3461261960804667
raw_rows,base_morgan2_512,knn1_euclid,loocv,0.9373076923076924,1.308259266235981,-0.3461261960804667
dedup_rows,base,gpr_rbf,loocv,1.2047776764625757,1.3368818263363051,-0.35392159688742963
dedup_rows,spectral,gpr_rbf,loocv,1.1992335719510039,1.3385652641291224,-0.357333533203559
dedup_rows,morgan2_256,tanimoto_knn1,loocv,0.7968421052631579,1.3401296088144061,-0.3605079443421799
dedup_rows,base_graph,knn1_euclid,loocv,0.7778947368421052,1.35025923436946,-0.3811529935342315
dedup_rows,spectral,gpr_matern,loocv,1.2176405266502481,1.3534562344935417,-0.38770103039928383
raw_rows,base,knn1_euclid,loocv,0.8838461538461538,1.3291697813644077,-0.3895016121482908
dedup_rows,base,svr_rbf,loocv,1.1525272135818225,1.362801575090777,-0.40693077866689764
dedup_rows,base,knn3_dist_euclid,loocv,1.1673743580772054,1.3650937683307691,-0.41166759350752913
raw_rows,morgan2_256,knn1_euclid,loocv,0.9361538461538461,1.3444959021020595,-0.4217299183611787
dedup_rows,base_morgan2_512,knn1_euclid,loocv,0.8905263157894737,1.3729031859147012,-0.4278655073106079
raw_rows,graph,ridge,loocv,1.1156121469108922,1.350183506355751,-0.43378401339065054
raw_rows,graph_morgan3_512,knn1_euclid,loocv,0.9696153846153847,1.358484732792669,-0.4514686529565326
raw_rows,graph,enet,loocv,1.0955347816950218,1.3746822076371934,-0.4862872774235658
raw_rows,morgan2_512,tanimoto_krr_a1,loocv,1.1367603006471474,1.3778569276169268,-0.4931601305725555
dedup_rows,base_graph,knn3_dist_euclid,loocv,1.1881314578711557,1.4110200649055789,-0.5082518126634763
raw_rows,morgan3_512,knn1_euclid,loocv,1.0234615384615384,1.389002132135485,-0.5174135633602266
dedup_rows,maccs,knn1_euclid,loocv,0.9478947368421051,1.4251075675005618,-0.5385186649442526
raw_rows,base,ridge,loocv,1.1321733074049822,1.4081196554270727,-0.5594708394049925
raw_rows,base_graph_spectral,knn1_euclid,loocv,0.8688461538461538,1.4128054468925404,-0.5698669920941737
dedup_rows,morgan2_512,tanimoto_krr_a0.01,loocv,1.1486918681698661,1.4499820938049879,-0.5926955072858253
raw_rows,spectral,knn1_euclid,loocv,0.8842307692307692,1.4297458084999155,-0.6077399406379465
raw_rows,morgan3_512,tanimoto_krr_a1,loocv,1.1806133992309922,1.4450940344140197,-0.6424431767554155
raw_rows,morgan2_256,tanimoto_knn1,loocv,1.0569230769230769,1.4482562459199524,-0.6496391587114128
raw_rows,graph,knn1_euclid,loocv,0.9826923076923078,1.459005193221105,-0.6742172503182939
raw_rows,maccs,knn1_euclid,loocv,0.9980769230769231,1.4597589368954564,-0.6759475479674184
dedup_rows,morgan2_512,tanimoto_krr_a0.1,loocv,1.1954864950081816,1.4927089052449916,-0.6879427959580557
dedup_rows,base,ridge,loocv,1.2476396594812613,1.494457288536736,-0.6918992261748782
dedup_rows,morgan3_512,tanimoto_krr_a0.01,loocv,1.2351517684764735,1.5136257222914875,-0.7355793561529229
dedup_rows,morgan3_512,tanimoto_knn1,loocv,0.9442105263157895,1.519677943720833,-0.7494865073349501
dedup_rows,spectral,knn1_euclid,loocv,0.9863157894736844,1.5395419687959828,-0.7955212191872929
dedup_rows,morgan2_512,tanimoto_knn1,loocv,1.0178947368421052,1.5556180020882544,-0.8332149803038738
raw_rows,morgan3_512,tanimoto_knn1,loocv,1.0992307692307692,1.5347713435307153,-0.8526163829356264
dedup_rows,morgan3_512,tanimoto_krr_a0.1,loocv,1.2850029499006537,1.5654864124784789,-0.8565475717554287
raw_rows,morgan2_512,tanimoto_knn1,loocv,1.1053846153846154,1.537895665161677,-0.8601667726772604
dedup_rows,base_graph_spectral,knn1_euclid,loocv,0.9610526315789473,1.5670488522261066,-0.8602552900026947
dedup_rows,graph,knn1_euclid,loocv,1.0815789473684212,1.6056200638612126,-0.9529586578598586
dedup_rows,base,knn1_euclid,loocv,1.044736842105263,1.6624632959937238,-1.093686285569912
dedup_rows,morgan2_256,tanimoto_krr_a1,loocv,1.4000309724000988,1.677359973709027,-1.131375786367356
raw_rows,base,enet,loocv,1.2936740655672312,1.6800861478463447,-1.2200422473126986
dedup_rows,maccs,ridge,loocv,1.4255691126831358,1.7342434219269496,-1.2783874966012942
raw_rows,base_graph_spectral,ridge,loocv,1.2826760759633078,1.751738940555634,-1.413442217890533
dedup_rows,maccs,enet,loocv,1.5056565182222592,1.8556896616348666,-1.6086641708190283
dedup_rows,morgan2_512,tanimoto_krr_a1,loocv,1.5728242299416562,1.885182949140381,-1.6922444044080942
dedup_rows,base_graph_spectral,ridge,loocv,1.4936330871546353,1.8879277136060422,-1.7000897504187003
dedup_rows,base,enet,loocv,1.5689683108994965,1.9268829497612465,-1.8126658781733882
raw_rows,base_graph_spectral,enet,loocv,1.2350923442547521,1.8991710073461574,-1.8367840759533332
dedup_rows,morgan3_512,tanimoto_krr_a1,loocv,1.6536549354738317,1.9862885936583325,-1.9887677901061238
dedup_rows,base_graph,ridge,loocv,1.5771668419275613,2.126440453768307,-2.4254207832861048
dedup_rows,base_graph_spectral,enet,loocv,1.6256779071315417,2.2162851193754802,-2.7209920138184147
raw_rows,base_graph,ridge,loocv,1.5021380480025646,2.243064212147739,-2.957141221161684
raw_rows,base_graph,enet,loocv,1.7219051950262416,3.082209694008833,-6.471752902676934
dedup_rows,base_graph,enet,loocv,1.9946005820035297,3.1797693560450413,-6.659469941917115
dedup_rows,base,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,graph,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,spectral,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph_spectral,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,maccs,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,rdk512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,atom_pair512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,morgan2_256,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_morgan2_256,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,graph_morgan2_256,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph_morgan2_256,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph_morgan2_256_sim,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,morgan2_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_morgan2_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,graph_morgan2_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph_morgan2_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph_morgan2_512_sim,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,morgan3_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_morgan3_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,graph_morgan3_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph_morgan3_512,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,base_graph_morgan3_512_sim,knn1_trainfit,train_fit,0.0,0.0,1.0
dedup_rows,graph,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,spectral,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph_spectral,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,maccs,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,rdk512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,atom_pair512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,morgan2_256,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_morgan2_256,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,graph_morgan2_256,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph_morgan2_256,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph_morgan2_256_sim,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,morgan2_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_morgan2_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,graph_morgan2_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph_morgan2_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph_morgan2_512_sim,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,morgan3_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_morgan3_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,graph_morgan3_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph_morgan3_512,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base_graph_morgan3_512_sim,extra_trainfit,train_fit,1.603395778721805e-14,2.696828202942785e-14,1.0
dedup_rows,base,extra_trainfit,train_fit,0.00017192982457038322,0.0004933475578834856,0.9999998156201564
dedup_rows,morgan3_512,tanimoto_krr_a0.01_trainfit,train_fit,0.017464328363037386,0.021462669363834053,0.9996510405631592
dedup_rows,morgan2_256,tanimoto_krr_a0.01_trainfit,train_fit,0.01748278999976094,0.02189457393366503,0.9996368546617391
dedup_rows,morgan2_512,tanimoto_krr_a0.01_trainfit,train_fit,0.017209388771837853,0.022121658397293215,0.9996292827112686
dedup_rows,morgan2_256,tanimoto_krr_a0.1_trainfit,train_fit,0.14816800236806282,0.17717109481583737,0.9762210203823106
dedup_rows,morgan3_512,tanimoto_krr_a0.1_trainfit,train_fit,0.15476220750372444,0.18481128632436739,0.9741259474105761
dedup_rows,morgan2_512,tanimoto_krr_a0.1_trainfit,train_fit,0.15052344155801337,0.18528587043313807,0.973992890811856
raw_rows,base,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,graph,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,spectral,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph_spectral,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,maccs,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,rdk512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,atom_pair512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,morgan2_256,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_morgan2_256,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,graph_morgan2_256,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph_morgan2_256,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph_morgan2_256_sim,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,morgan2_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_morgan2_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,graph_morgan2_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph_morgan2_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph_morgan2_512_sim,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,morgan3_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_morgan3_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,graph_morgan3_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph_morgan3_512,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,base_graph_morgan3_512_sim,extra_trainfit,train_fit,0.1767948717948809,0.3682242558062988,0.8933593157211092
raw_rows,morgan3_512,tanimoto_krr_a0.01_trainfit,train_fit,0.18710440165131714,0.3685916843286444,0.8931463890737968
raw_rows,morgan2_256,tanimoto_krr_a0.01_trainfit,train_fit,0.1871425970100146,0.3686232948248547,0.8931280607140276
raw_rows,morgan2_512,tanimoto_krr_a0.01_trainfit,train_fit,0.18706988297555754,0.3686266522297935,0.8931261139352111
dedup_rows,rdk512,rf_trainfit,train_fit,0.3065719298245658,0.3778849808763647,0.8918250410318477
dedup_rows,graph,rf_trainfit,train_fit,0.3342429824561387,0.39294781041574206,0.8830292638410093
raw_rows,base,knn1_trainfit,train_fit,0.1042307692307692,0.39223717314910367,0.878997139401002
raw_rows,graph,knn1_trainfit,train_fit,0.1042307692307692,0.39223717314910367,0.878997139401002
raw_rows,spectral,knn1_trainfit,train_fit,0.1042307692307692,0.39223717314910367,0.878997139401002
raw_rows,morgan2_256,tanimoto_krr_a0.1_trainfit,train_fit,0.26529727806413467,0.3924610991863352,0.878858940233186
